timestamp,left_x,left_y,right_x,right_y
22:08:44.525931,0.39648035168647766,0.32672157883644104,0.5109912753105164,0.31763964891433716
22:08:44.668179,0.3967701494693756,0.3275330066680908,0.5155147314071655,0.31668686866760254
22:08:44.690168,0.3950401246547699,0.32733261585235596,0.5134986639022827,0.31530317664146423
22:08:44.716251,0.3965167701244354,0.3262937664985657,0.513659656047821,0.31665027141571045
22:08:44.733262,0.3960689902305603,0.3257357180118561,0.5140644907951355,0.3173808455467224
22:08:44.766791,0.39548057317733765,0.327119916677475,0.5138723254203796,0.3167541027069092
22:08:44.782790,0.3952418565750122,0.32767969369888306,0.5137872099876404,0.3168562948703766
22:08:44.816793,0.3947722315788269,0.3273603618144989,0.5141959190368652,0.31849080324172974
22:08:44.831801,0.3946024179458618,0.32740190625190735,0.5143411755561829,0.31864991784095764
22:08:44.877830,0.3946153223514557,0.32715222239494324,0.5147669911384583,0.31862926483154297
22:08:44.944364,0.39473292231559753,0.32609763741493225,0.515472412109375,0.3188406825065613
22:08:44.957363,0.39459580183029175,0.32656216621398926,0.5152488946914673,0.3191291093826294
22:08:44.987849,0.3948904275894165,0.33098453283309937,0.5134713649749756,0.3177119195461273
22:08:45.012876,0.39458993077278137,0.3314356505870819,0.5133072137832642,0.3180164098739624
22:08:45.050857,0.39437466859817505,0.3362521827220917,0.5099790692329407,0.3211001753807068
22:08:45.076907,0.3947107195854187,0.3358473777770996,0.5100039839744568,0.32150009274482727
22:08:45.120081,0.3951467275619507,0.33869415521621704,0.5092217326164246,0.323527067899704
22:08:45.135102,0.39535367488861084,0.33866560459136963,0.5092838406562805,0.32386550307273865
22:08:45.168545,0.39376914501190186,0.34059780836105347,0.5082535743713379,0.3249949812889099
22:08:45.232559,0.39397668838500977,0.34608548879623413,0.5091091394424438,0.3315057158470154
22:08:45.247080,0.39368516206741333,0.3455985188484192,0.5093124508857727,0.33105772733688354
22:08:45.291097,0.3940812647342682,0.3533593714237213,0.5107967257499695,0.33907565474510193
22:08:45.304094,0.39420974254608154,0.35365912318229675,0.5107768177986145,0.3390255868434906
22:08:45.341646,0.39481788873672485,0.3621041476726532,0.5115882754325867,0.34716615080833435
22:08:45.402665,0.3953498303890228,0.366083562374115,0.5116950273513794,0.3539176285266876
22:08:45.417674,0.3951442241668701,0.3663417100906372,0.5114935040473938,0.3540959358215332
22:08:45.470688,0.39587974548339844,0.37035253643989563,0.5131338834762573,0.36109691858291626
22:08:45.499036,0.3959287106990814,0.3707631528377533,0.5132700204849243,0.3609766662120819
22:08:45.517039,0.3971879184246063,0.37460845708847046,0.514163613319397,0.36695003509521484
22:08:45.532042,0.3975217044353485,0.37492835521698,0.5145213007926941,0.3666156232357025
22:08:45.581599,0.3982904255390167,0.3790165185928345,0.5157480239868164,0.37192967534065247
22:08:45.607620,0.3991933763027191,0.3790229856967926,0.5161314010620117,0.37187400460243225
22:08:45.642255,0.3987232446670532,0.3812735080718994,0.5169839859008789,0.3744492828845978
22:08:45.691213,0.3986051082611084,0.3844493329524994,0.5173068642616272,0.37869492173194885
22:08:45.718219,0.3984871506690979,0.38417401909828186,0.5170357823371887,0.3783116042613983
22:08:45.757748,0.397754430770874,0.3871747553348541,0.5167127847671509,0.3822183310985565
22:08:45.773750,0.39685362577438354,0.3872767388820648,0.5163421630859375,0.3821395933628082
22:08:45.823763,0.3961157500743866,0.3891604542732239,0.5160765647888184,0.38529667258262634
22:08:45.836765,0.3957207202911377,0.38935160636901855,0.5158411264419556,0.38554149866104126
22:08:45.870291,0.3952232599258423,0.392997682094574,0.5164316296577454,0.3888433575630188
22:08:45.931312,0.39462751150131226,0.3944019079208374,0.515239417552948,0.39067596197128296
22:08:45.946837,0.39454686641693115,0.39451339840888977,0.5148749351501465,0.39072903990745544
22:08:46.002843,0.3945218324661255,0.39552029967308044,0.5156650543212891,0.39113369584083557
22:08:46.023864,0.3947135806083679,0.3954637944698334,0.515515148639679,0.3911851942539215
22:08:46.047416,0.394976943731308,0.3956642746925354,0.5168054103851318,0.391141414642334
22:08:46.110416,0.3946893513202667,0.3972702920436859,0.5173568725585938,0.39312800765037537
22:08:46.125428,0.39466309547424316,0.39729219675064087,0.51714026927948,0.3934582471847534
22:08:46.174952,0.3959727883338928,0.39853495359420776,0.5172435641288757,0.394487589597702
22:08:46.191955,0.3961198925971985,0.3986051678657532,0.517146646976471,0.39441588521003723
22:08:46.222962,0.39555126428604126,0.39973965287208557,0.5176517963409424,0.39565426111221313
22:08:46.239387,0.3954268991947174,0.39952337741851807,0.5179136395454407,0.3957586884498596
22:08:46.285388,0.3944307565689087,0.40078744292259216,0.5166087746620178,0.3952193260192871
22:08:46.302387,0.3945702314376831,0.40082108974456787,0.5165607929229736,0.39528781175613403
22:08:46.349933,0.3873662054538727,0.39660799503326416,0.5085168480873108,0.3933779001235962
22:08:46.364931,0.3875579237937927,0.3968733251094818,0.5083353519439697,0.3935055434703827
22:08:46.396935,0.3800998330116272,0.39715775847435,0.5016056895256042,0.3930586278438568
22:08:46.463160,0.3751329183578491,0.3969086706638336,0.496489018201828,0.39447444677352905
22:08:46.479165,0.3747382164001465,0.3971344530582428,0.4957675039768219,0.39449542760849
22:08:46.529185,0.3713892102241516,0.397356778383255,0.489389032125473,0.39444172382354736
22:08:46.546709,0.37071096897125244,0.39742594957351685,0.48941200971603394,0.39413151144981384
22:08:46.572706,0.3685375154018402,0.3981332778930664,0.48667749762535095,0.39358800649642944
22:08:46.635726,0.3667618930339813,0.3971115052700043,0.4837203919887543,0.3942696452140808
22:08:46.651254,0.36754775047302246,0.39738231897354126,0.4830598533153534,0.3944549262523651
22:08:46.701260,0.365259051322937,0.3969457149505615,0.48054239153862,0.3946743607521057
22:08:46.719255,0.3665902614593506,0.39731696248054504,0.4809471368789673,0.39412158727645874
22:08:46.750577,0.36263054609298706,0.3965197801589966,0.478309690952301,0.3941081166267395
22:08:46.766571,0.36296346783638,0.39630115032196045,0.47814419865608215,0.39377763867378235
22:08:46.811038,0.36139926314353943,0.3964695632457733,0.47450968623161316,0.3937062621116638
22:08:46.825051,0.3611142635345459,0.3955835998058319,0.4748302698135376,0.3935004472732544
22:08:46.878046,0.35992467403411865,0.3962724506855011,0.47335007786750793,0.39130696654319763
22:08:46.927060,0.3595314621925354,0.3952392637729645,0.4723667800426483,0.38955196738243103
22:08:46.945597,0.3596922755241394,0.39570289850234985,0.4723168611526489,0.38971519470214844
22:08:46.990596,0.36146080493927,0.3933131694793701,0.47316595911979675,0.3875366151332855
22:08:47.005598,0.3616286516189575,0.39276158809661865,0.47272950410842896,0.3873511552810669
22:08:47.055767,0.3627226948738098,0.39280664920806885,0.47518226504325867,0.3867776691913605
22:08:47.071775,0.362865149974823,0.3925713002681732,0.47512397170066833,0.38664916157722473
22:08:47.099768,0.3634989559650421,0.3917868435382843,0.47765690088272095,0.3862319886684418
22:08:47.167859,0.3660503625869751,0.3912031352519989,0.4777539372444153,0.38610607385635376
22:08:47.183852,0.3659353256225586,0.3911410868167877,0.47775933146476746,0.3858494460582733
22:08:47.232871,0.3679552376270294,0.3904665410518646,0.4796907305717468,0.3845120966434479
22:08:47.246405,0.36801445484161377,0.3900572955608368,0.48030203580856323,0.3848091959953308
22:08:47.278404,0.3698681592941284,0.39007821679115295,0.48273181915283203,0.38422849774360657
22:08:47.343186,0.3715495467185974,0.39124736189842224,0.4867885410785675,0.3855133354663849
22:08:47.357193,0.3709346354007721,0.39099055528640747,0.4863893985748291,0.3856741487979889
22:08:47.443743,0.3724488615989685,0.3911088705062866,0.487994521856308,0.3856807053089142
22:08:47.461747,0.37235864996910095,0.3912784159183502,0.4878283441066742,0.38576430082321167
22:08:47.480740,0.37461116909980774,0.3903895616531372,0.48916682600975037,0.3854343295097351
22:08:47.496741,0.37391430139541626,0.39038681983947754,0.4891665577888489,0.3860207796096802
22:08:47.527760,0.37651577591896057,0.3904145658016205,0.49186018109321594,0.38659432530403137
22:08:47.556211,0.37597841024398804,0.39088886976242065,0.4908754229545593,0.3868289589881897
22:08:47.584208,0.3790302276611328,0.3910074234008789,0.4940929412841797,0.38740524649620056
22:08:47.600207,0.37839236855506897,0.3916754424571991,0.4937596321105957,0.3875943124294281
22:08:47.627794,0.3814125061035156,0.39216744899749756,0.4968132972717285,0.38915225863456726
22:08:47.691382,0.3820961117744446,0.39290928840637207,0.49821004271507263,0.3892136812210083
22:08:47.704395,0.38209858536720276,0.3929154872894287,0.49842357635498047,0.3892381489276886
22:08:47.754968,0.38367465138435364,0.3909562826156616,0.5004344582557678,0.3882538378238678
22:08:47.773020,0.3838213086128235,0.3908085823059082,0.5000884532928467,0.38799357414245605
22:08:47.804418,0.38585206866264343,0.38905954360961914,0.5052474737167358,0.3867601454257965
22:08:47.869402,0.3915061950683594,0.3875625729560852,0.509937584400177,0.3860693871974945
22:08:47.880437,0.3909662663936615,0.38811004161834717,0.5095502734184265,0.38608694076538086
22:08:47.930956,0.39567458629608154,0.3891124427318573,0.5144004225730896,0.3866179287433624
